Ride_ID,Fare,Distance_Miles,Ride_Request_Time,Pickup_Time,Dropoff_Time,Source_Zone,Destination_Zone,Driver_Rating_by_Customer,Ride_Status,Cancelled_By,Driver_ID,Customer_ID
1140,26.49,11.03,2023-03-26 20:42:01,2023-03-26 20:50:01,2023-03-26 21:36:01,Newark Liberty Airport (EWR),Bay Ridge (Brooklyn),1,Completed,,DRV_04FA23,CUST_98C9B10
1141,19.74,10.45,2023-01-21 21:11:29,2023-01-21 21:20:29,2023-01-21 22:01:29,Midtown Manhattan,Park Slope (Brooklyn),4,Completed,,DRV_3F98C6,CUST_F9B9E3C
1142,29.13,10.88,2023-03-29 08:06:57,2023-03-29 08:16:57,2023-03-29 09:01:57,Staten Island (Residential),Long Island City (Queens),3,Completed,,DRV_3EC07F,CUST_395AAAE
1143,19.83,9.27,2023-02-25 01:16:09,2023-02-25 01:21:09,2023-02-25 01:47:09,Bay Ridge (Brooklyn),Financial District,4,Completed,,DRV_8B7298,CUST_3C62BC1
1144,26.69,10.47,2023-01-06 17:13:21,2023-01-06 17:25:21,2023-01-06 18:00:21,LaGuardia Airport (LGA),Greenwich Village,5,Cancelled_by_Customer,Customer,DRV_82E594,CUST_33656DC
1145,61.42,20.71,2023-01-15 06:24:01,2023-01-15 06:30:01,2023-01-15 07:42:01,Bay Ridge (Brooklyn),Midtown Manhattan,5,Completed,,DRV_C36502,CUST_A16699D
1146,31.33,11.63,2023-01-02 08:45:19,2023-01-02 08:55:19,2023-01-02 09:40:19,LaGuardia Airport (LGA),Bay Ridge (Brooklyn),3,Completed,,DRV_17B5C7,CUST_0821E28
1147,40.1,11.13,2023-01-18 11:21:35,2023-01-18 11:26:35,2023-01-18 12:33:35,LaGuardia Airport (LGA),Greenwich Village,3,Completed,,DRV_1119CD,CUST_190BDEB
1148,9.64,2.67,2023-03-13 23:13:22,2023-03-13 23:26:22,2023-03-13 23:54:22,Greenwich Village,Upper East Side (Manhattan),4,Completed,,DRV_FDB130,CUST_1B7A62B
1149,23.51,8.44,2023-02-06 04:16:59,2023-02-06 04:17:59,2023-02-06 04:54:59,SoHo,LaGuardia Airport (LGA),5,Completed,,DRV_E2D722,CUST_AA2C308
1150,18.33,8.23,2023-01-08 14:04:03,2023-01-08 14:14:03,2023-01-08 14:50:03,Staten Island (Residential),Riverdale (Bronx),5,Completed,,DRV_B991BF,CUST_70CA500
1151,7.09,1.06,2023-02-28 18:45:24,2023-02-28 18:47:24,2023-02-28 18:55:24,Bay Ridge (Brooklyn),Williamsburg (Brooklyn),3,Completed,,DRV_874760,CUST_210FCEE
1152,21.31,10.33,2023-03-31 04:44:39,2023-03-31 04:54:39,2023-03-31 05:36:39,Forest Hills (Queens),Newark Liberty Airport (EWR),5,Completed,,DRV_FA49DF,CUST_A11565B
1153,7.48,2.95,2023-01-12 18:18:23,2023-01-12 18:33:23,2023-01-12 18:50:23,Harlem (Manhattan),Riverdale (Bronx),5,Completed,,DRV_2B8D8F,CUST_CAA6A9B
1154,9.41,3.91,2023-03-17 07:43:31,2023-03-17 07:58:31,2023-03-17 08:13:31,Upper East Side (Manhattan),Financial District,4,Completed,,DRV_E968BB,CUST_DED0237
1155,28.28,10.29,2023-03-19 17:52:28,2023-03-19 18:00:28,2023-03-19 18:40:28,Park Slope (Brooklyn),Newark Liberty Airport (EWR),5,Completed,,DRV_67C073,CUST_BA6F3F5
1156,21.21,6.58,2023-01-04 02:13:52,2023-01-04 02:15:52,2023-01-04 02:43:52,Flushing (Queens),Upper East Side (Manhattan),5,Completed,,DRV_0E3C83,CUST_36C53DC
1157,22.83,7.09,2023-01-27 09:04:00,2023-01-27 09:14:00,2023-01-27 09:39:00,Harlem (Manhattan),Newark Liberty Airport (EWR),4,Completed,,DRV_3B2FA8,CUST_9B00B64
1158,6.38,0.68,2023-01-11 09:13:28,2023-01-11 09:15:28,2023-01-11 09:33:28,JFK Airport,Long Island City (Queens),5,Completed,,DRV_829FD8,CUST_98BC4F6
1159,19.36,5.3,2023-02-25 19:12:13,2023-02-25 19:17:13,2023-02-25 19:46:13,LaGuardia Airport (LGA),Park Slope (Brooklyn),5,Completed,,DRV_846782,CUST_DED0237
1160,18.94,5.11,2023-02-20 04:01:35,2023-02-20 04:16:35,2023-02-20 04:44:35,Midtown Manhattan,JFK Airport,5,Completed,,DRV_2F6616,CUST_CF52F9E
1161,12.28,4.19,2023-03-19 01:27:27,2023-03-19 01:33:27,2023-03-19 01:50:27,SoHo,Flushing (Queens),5,Completed,,DRV_D5713F,CUST_7ACB603
1162,10.17,2.92,2023-03-30 23:09:05,2023-03-30 23:13:05,2023-03-30 23:41:05,Flushing (Queens),Upper East Side (Manhattan),5,Completed,,DRV_4C7449,CUST_B9E4C34
1163,29.71,9.62,2023-02-06 00:14:17,2023-02-06 00:19:17,2023-02-06 00:52:17,Midtown Manhattan,SoHo,4,Completed,,DRV_6DD43C,CUST_C00868E
1164,17.78,7.58,2023-01-21 10:27:37,2023-01-21 10:28:37,2023-01-21 11:13:37,Long Island City (Queens),SoHo,4,Completed,,DRV_1E08B5,CUST_54A099E
1165,6.91,1.21,2023-01-25 13:45:52,2023-01-25 13:55:52,2023-01-25 14:16:52,Upper East Side (Manhattan),Park Slope (Brooklyn),3,Completed,,DRV_82E594,CUST_172C9D3
1166,14.85,5.08,2023-03-29 06:15:40,2023-03-29 06:16:40,2023-03-29 06:39:40,LaGuardia Airport (LGA),Harlem (Manhattan),4,Cancelled_by_Customer,Customer,DRV_8FB268,CUST_2B31180
1167,16.34,7.71,2023-02-03 12:24:38,2023-02-03 12:29:38,2023-02-03 13:17:38,Greenwich Village,Riverdale (Bronx),5,Completed,,DRV_BB2F27,CUST_6FAEDE8
1168,18.48,5.1,2023-03-31 03:07:27,2023-03-31 03:09:27,2023-03-31 03:52:27,Financial District,Midtown Manhattan,5,Completed,,DRV_A03DF6,CUST_3904441
1169,5.03,0.78,2023-03-07 06:33:22,2023-03-07 06:44:22,2023-03-07 06:49:22,Harlem (Manhattan),Financial District,4,Completed,,DRV_347418,CUST_841AEC2
1170,13.34,3.39,2023-03-09 23:49:21,2023-03-10 00:02:21,2023-03-10 00:20:21,Bay Ridge (Brooklyn),Park Slope (Brooklyn),4,Completed,,DRV_1E08B5,CUST_B5A7051
1171,20.68,3.32,2023-01-20 11:46:06,2023-01-20 11:53:06,2023-01-20 12:14:06,Forest Hills (Queens),Greenwich Village,2,Completed,,DRV_66542A,CUST_101E678
1172,53.95,29.32,2023-03-21 06:37:05,2023-03-21 06:46:05,2023-03-21 08:47:05,Riverdale (Bronx),Flushing (Queens),4,Completed,,DRV_89D998,CUST_0520E79
1173,37.16,11.2,2023-01-30 19:29:20,2023-01-30 19:34:20,2023-01-30 20:23:20,The Bronx (Residential),Long Island City (Queens),5,Completed,,DRV_A1D7CA,CUST_B11FE5C
1174,24.38,11.4,2023-02-19 18:52:21,2023-02-19 19:01:21,2023-02-19 19:37:21,Newark Liberty Airport (EWR),Flushing (Queens),5,Completed,,DRV_45641B,CUST_1D19F9A
1175,28.72,8.07,2023-03-31 21:04:25,2023-03-31 21:15:25,2023-03-31 22:21:25,Staten Island (Residential),Harlem (Manhattan),4,Completed,,DRV_3B6033,CUST_CFA6325
1176,19.31,7.88,2023-03-14 00:53:11,2023-03-14 01:08:11,2023-03-14 01:34:11,Bay Ridge (Brooklyn),Park Slope (Brooklyn),4,Completed,,DRV_974676,CUST_14EE8E4
1177,19.35,8.22,2023-02-03 04:17:12,2023-02-03 04:18:12,2023-02-03 04:45:12,Riverdale (Bronx),Williamsburg (Brooklyn),5,Cancelled_by_Customer,Customer,DRV_643A5C,CUST_F948C7E
1178,22.59,9.48,2023-01-16 15:30:03,2023-01-16 15:41:03,2023-01-16 16:21:03,Greenwich Village,Midtown Manhattan,4,Completed,,DRV_21C5BA,CUST_274EAF7
1179,5.46,0.63,2023-03-11 23:50:39,2023-03-12 00:05:39,2023-03-12 00:13:39,Midtown Manhattan,Staten Island (Residential),5,Completed,,DRV_40FB92,CUST_2393AD4
1180,21.19,9.32,2023-02-21 20:22:02,2023-02-21 20:33:02,2023-02-21 21:27:02,Newark Liberty Airport (EWR),Financial District,5,Completed,,DRV_BC8E91,CUST_391DFB0
1181,23.05,10.22,2023-02-07 04:33:39,2023-02-07 04:46:39,2023-02-07 05:28:39,SoHo,Staten Island (Residential),4,Completed,,DRV_0E3C83,CUST_99176A0
1182,16.91,7.85,2023-01-14 07:27:29,2023-01-14 07:35:29,2023-01-14 08:13:29,Newark Liberty Airport (EWR),Financial District,5,Completed,,DRV_4C7449,CUST_5B02E1E
1183,15.49,4.63,2023-03-12 14:12:04,2023-03-12 14:25:04,2023-03-12 14:57:04,JFK Airport,Park Slope (Brooklyn),4,Completed,,DRV_0609EC,CUST_E010781
1184,11.61,3.27,2023-01-07 09:48:19,2023-01-07 09:51:19,2023-01-07 10:12:19,Riverdale (Bronx),LaGuardia Airport (LGA),5,Cancelled_by_Customer,Customer,DRV_E9216F,CUST_9E0917F
1185,8.93,2.83,2023-01-28 06:39:10,2023-01-28 06:40:10,2023-01-28 07:06:10,Forest Hills (Queens),Flushing (Queens),4,Completed,,DRV_DC1BB1,CUST_E7459A9
1186,16.68,4.77,2023-02-07 18:03:49,2023-02-07 18:08:49,2023-02-07 18:20:49,SoHo,Harlem (Manhattan),3,Completed,,DRV_F3E9C7,CUST_34CDB59
1187,23.28,8.11,2023-01-05 11:45:51,2023-01-05 11:57:51,2023-01-05 12:44:51,Riverdale (Bronx),Park Slope (Brooklyn),3,Cancelled_by_Driver,Driver,DRV_56B9E1,CUST_07F8FAF
1188,21.59,6.9,2023-03-16 21:24:47,2023-03-16 21:31:47,2023-03-16 22:01:47,Midtown Manhattan,Long Island City (Queens),3,Completed,,DRV_D2A8A7,CUST_2FC980A
1189,22.34,7.91,2023-03-26 03:43:09,2023-03-26 03:54:09,2023-03-26 04:39:09,Financial District,Staten Island (Residential),3,Completed,,DRV_B095BD,CUST_979967D
1190,21.33,9.48,2023-03-27 21:28:34,2023-03-27 21:39:34,2023-03-27 22:26:34,Forest Hills (Queens),JFK Airport,5,Cancelled_by_Customer,Customer,DRV_527E91,CUST_196238E
1191,14.59,7.53,2023-01-12 05:28:17,2023-01-12 05:29:17,2023-01-12 06:29:17,Staten Island (Residential),JFK Airport,5,Completed,,DRV_F16CB2,CUST_6B20ABE
1192,36.34,10.73,2023-02-06 18:16:19,2023-02-06 18:25:19,2023-02-06 19:15:19,Newark Liberty Airport (EWR),Flushing (Queens),4,Completed,,DRV_7E5335,CUST_140F33E
1193,14.41,3.58,2023-03-11 09:50:39,2023-03-11 10:03:39,2023-03-11 10:12:39,Riverdale (Bronx),Harlem (Manhattan),4,Completed,,DRV_ADD22C,CUST_C109690
1194,10.82,2.79,2023-01-21 22:44:00,2023-01-21 22:57:00,2023-01-21 23:10:00,Park Slope (Brooklyn),SoHo,5,Cancelled_by_Driver,Driver,DRV_08A09F,CUST_31F1B5C
1195,6.91,1.51,2023-03-18 10:12:20,2023-03-18 10:23:20,2023-03-18 10:42:20,LaGuardia Airport (LGA),Park Slope (Brooklyn),5,Completed,,DRV_DDD5DA,CUST_CF52F9E
1196,15.23,6.61,2023-02-15 20:00:21,2023-02-15 20:15:21,2023-02-15 20:52:21,Long Island City (Queens),Williamsburg (Brooklyn),3,Completed,,DRV_AE64AF,CUST_5147AFB
1197,5.63,1.15,2023-02-20 06:38:21,2023-02-20 06:48:21,2023-02-20 06:53:21,The Bronx (Residential),Williamsburg (Brooklyn),4,Completed,,DRV_EB4501,CUST_E99C112
1198,5.29,1.15,2023-03-21 10:30:02,2023-03-21 10:33:02,2023-03-21 10:38:02,Bay Ridge (Brooklyn),Greenwich Village,5,Completed,,DRV_6AED37,CUST_9172E32
1199,13.25,4.04,2023-02-17 08:12:35,2023-02-17 08:15:35,2023-02-17 08:26:35,Flushing (Queens),Riverdale (Bronx),5,Completed,,DRV_940CE9,CUST_FD8539F
1200,14.79,3.93,2023-01-07 17:35:53,2023-01-07 17:36:53,2023-01-07 17:54:53,Staten Island (Residential),Greenwich Village,5,Completed,,DRV_5BE48B,CUST_F16F73E
1201,14.78,4.91,2023-03-29 18:51:50,2023-03-29 19:00:50,2023-03-29 19:24:50,Midtown Manhattan,JFK Airport,5,Completed,,DRV_C1C362,CUST_17EDA7D
1202,27.41,10.5,2023-02-26 16:19:35,2023-02-26 16:25:35,2023-02-26 17:02:35,Park Slope (Brooklyn),Greenwich Village,4,Cancelled_by_Customer,Customer,DRV_A3642A,CUST_402CADB
1203,80.09,30.3,2023-01-06 04:11:45,2023-01-06 04:23:45,2023-01-06 05:42:45,Flushing (Queens),Park Slope (Brooklyn),4,Completed,,DRV_9BFCBF,CUST_6D3E537
1204,40.93,10.64,2023-03-14 05:36:39,2023-03-14 05:50:39,2023-03-14 06:37:39,Staten Island (Residential),Park Slope (Brooklyn),4,Completed,,DRV_D08E5B,CUST_2F5A608
1205,85.44,33.97,2023-01-18 15:37:03,2023-01-18 15:43:03,2023-01-18 17:39:03,LaGuardia Airport (LGA),SoHo,4,Completed,,DRV_BD54D1,CUST_675E5EF
1206,6.21,1.83,2023-01-16 06:46:19,2023-01-16 06:57:19,2023-01-16 07:16:19,Park Slope (Brooklyn),SoHo,5,Completed,,DRV_5C48C7,CUST_061EA77
1207,23.58,11.39,2023-03-18 08:13:29,2023-03-18 08:24:29,2023-03-18 09:13:29,The Bronx (Residential),SoHo,4,Completed,,DRV_A03DF6,CUST_36877D6
1208,29.2,11.38,2023-03-24 21:16:53,2023-03-24 21:19:53,2023-03-24 22:43:53,LaGuardia Airport (LGA),Harlem (Manhattan),4,Completed,,DRV_D26800,CUST_A8C48E1
1209,23.5,5.61,2023-01-21 05:20:45,2023-01-21 05:30:45,2023-01-21 06:11:45,Staten Island (Residential),JFK Airport,5,Completed,,DRV_D6B40C,CUST_5ACC65F
1210,25.08,10.78,2023-03-21 05:24:14,2023-03-21 05:28:14,2023-03-21 06:16:14,Flushing (Queens),The Bronx (Residential),3,Completed,,DRV_E48B72,CUST_8F9D897
1211,15.32,4.25,2023-03-05 21:14:30,2023-03-05 21:17:30,2023-03-05 22:03:30,The Bronx (Residential),Park Slope (Brooklyn),5,Completed,,DRV_56B9E1,CUST_8070414
1212,74.83,28.61,2023-02-01 09:18:28,2023-02-01 09:31:28,2023-02-01 12:43:28,Midtown Manhattan,Park Slope (Brooklyn),5,Completed,,DRV_969729,CUST_68252C0
1213,15.74,6.51,2023-03-22 12:22:19,2023-03-22 12:32:19,2023-03-22 13:23:19,Bay Ridge (Brooklyn),Riverdale (Bronx),5,Completed,,DRV_677128,CUST_6699F1F
1214,21.3,9.84,2023-01-02 00:56:44,2023-01-02 01:06:44,2023-01-02 01:33:44,Bay Ridge (Brooklyn),Long Island City (Queens),5,Completed,,DRV_61187F,CUST_56E6927
1215,8.89,1.76,2023-02-25 20:33:20,2023-02-25 20:35:20,2023-02-25 20:56:20,LaGuardia Airport (LGA),Long Island City (Queens),5,Completed,,DRV_DFEB55,CUST_A87589C
1216,13.69,3.31,2023-03-04 14:55:44,2023-03-04 15:01:44,2023-03-04 15:25:44,Bay Ridge (Brooklyn),Upper East Side (Manhattan),2,Completed,,DRV_FDB130,CUST_75A9446
1217,32.56,11.36,2023-03-25 10:14:09,2023-03-25 10:23:09,2023-03-25 11:29:09,Upper East Side (Manhattan),SoHo,4,Completed,,DRV_A50A94,CUST_9F44357
1218,21.0,8.31,2023-03-01 03:21:30,2023-03-01 03:22:30,2023-03-01 03:56:30,The Bronx (Residential),LaGuardia Airport (LGA),5,Completed,,DRV_0D8131,CUST_90FB77B
1219,11.81,4.52,2023-01-31 19:07:46,2023-01-31 19:16:46,2023-01-31 19:30:46,Harlem (Manhattan),Upper East Side (Manhattan),3,Completed,,DRV_940CE9,CUST_50A1D21
1220,14.35,5.6,2023-02-21 01:27:44,2023-02-21 01:40:44,2023-02-21 02:06:44,JFK Airport,Greenwich Village,5,Completed,,DRV_649E56,CUST_898DC4D
1221,26.52,7.84,2023-01-07 21:49:34,2023-01-07 21:55:34,2023-01-07 22:22:34,LaGuardia Airport (LGA),Upper East Side (Manhattan),4,Completed,,DRV_1FDE10,CUST_221FB49
1222,20.07,6.12,2023-01-09 12:37:17,2023-01-09 12:47:17,2023-01-09 13:20:17,Financial District,Staten Island (Residential),5,Completed,,DRV_AF29B4,CUST_5BC8016
1223,5.0,0.56,2023-01-01 06:30:47,2023-01-01 06:41:47,2023-01-01 06:58:47,Park Slope (Brooklyn),Long Island City (Queens),4,Completed,,DRV_EAC759,CUST_39296D5
1224,30.15,7.85,2023-03-17 02:55:13,2023-03-17 02:56:13,2023-03-17 03:37:13,Williamsburg (Brooklyn),Harlem (Manhattan),4,Cancelled_by_Customer,Customer,DRV_16EBC6,CUST_14EE8E4
1225,47.98,23.29,2023-03-06 16:58:08,2023-03-06 17:04:08,2023-03-06 19:05:08,Upper East Side (Manhattan),SoHo,2,Completed,,DRV_F3420D,CUST_26D831E
1226,29.55,6.85,2023-03-30 04:26:48,2023-03-30 04:36:48,2023-03-30 05:15:48,Upper East Side (Manhattan),Financial District,5,No_Show_Customer,Customer,DRV_EF6962,CUST_3A4454F
1227,30.37,10.54,2023-03-06 21:01:38,2023-03-06 21:11:38,2023-03-06 22:04:38,Financial District,Long Island City (Queens),5,Cancelled_by_Customer,Customer,DRV_4BECC0,CUST_91B96DD
1228,20.01,6.75,2023-02-17 06:57:14,2023-02-17 07:11:14,2023-02-17 07:47:14,Harlem (Manhattan),JFK Airport,4,Completed,,DRV_08A09F,CUST_5AD1BE7
1229,11.66,4.64,2023-01-01 07:01:06,2023-01-01 07:06:06,2023-01-01 07:20:06,Williamsburg (Brooklyn),Forest Hills (Queens),4,Cancelled_by_Driver,Driver,DRV_0546AA,CUST_6B787D4
1230,42.44,16.45,2023-01-01 03:23:52,2023-01-01 03:27:52,2023-01-01 04:17:52,Riverdale (Bronx),Williamsburg (Brooklyn),4,Completed,,DRV_8B7298,CUST_86BE6C3
1231,29.2,6.87,2023-02-15 03:25:47,2023-02-15 03:40:47,2023-02-15 04:17:47,Harlem (Manhattan),The Bronx (Residential),3,Completed,,DRV_CE6492,CUST_B5198C8
1232,12.48,4.77,2023-03-01 02:18:34,2023-03-01 02:24:34,2023-03-01 03:00:34,Midtown Manhattan,Forest Hills (Queens),2,No_Show_Customer,Customer,DRV_6E4B91,CUST_22CD977
1233,36.82,11.87,2023-02-10 01:20:24,2023-02-10 01:22:24,2023-02-10 02:13:24,SoHo,Harlem (Manhattan),4,Completed,,DRV_9DA1C0,CUST_2F42945
1234,10.23,2.59,2023-01-23 04:02:24,2023-01-23 04:06:24,2023-01-23 04:20:24,Park Slope (Brooklyn),Forest Hills (Queens),4,Completed,,DRV_9B2124,CUST_8A160A5
1235,14.77,3.91,2023-01-18 11:38:47,2023-01-18 11:42:47,2023-01-18 12:15:47,LaGuardia Airport (LGA),Bay Ridge (Brooklyn),5,No_Show_Customer,Customer,DRV_846782,CUST_2C9AE40
1236,8.08,1.54,2023-03-13 10:48:30,2023-03-13 10:54:30,2023-03-13 11:04:30,Upper East Side (Manhattan),Midtown Manhattan,4,Completed,,DRV_920A72,CUST_91B96DD
1237,11.54,4.98,2023-03-03 23:10:25,2023-03-03 23:22:25,2023-03-03 23:51:25,The Bronx (Residential),Midtown Manhattan,4,Completed,,DRV_AAC087,CUST_DF9270F
1238,16.83,1.53,2023-01-01 05:50:12,2023-01-01 05:51:12,2023-01-01 05:56:12,Staten Island (Residential),Upper East Side (Manhattan),3,Completed,,DRV_F2BD67,CUST_05D0737
1239,5.0,0.86,2023-01-29 19:56:09,2023-01-29 19:58:09,2023-01-29 20:13:09,Newark Liberty Airport (EWR),Bay Ridge (Brooklyn),4,Completed,,DRV_9EF98A,CUST_797ACA3
1240,15.86,8.39,2023-01-05 04:08:48,2023-01-05 04:22:48,2023-01-05 05:15:48,Williamsburg (Brooklyn),Greenwich Village,5,Completed,,DRV_791956,CUST_5ED9DAC
1241,6.33,1.06,2023-01-15 15:54:44,2023-01-15 16:01:44,2023-01-15 16:15:44,Staten Island (Residential),Midtown Manhattan,4,Completed,,DRV_D8B2A1,CUST_B1B7160
1242,59.16,25.08,2023-03-14 18:33:48,2023-03-14 18:40:48,2023-03-14 20:09:48,Park Slope (Brooklyn),Riverdale (Bronx),3,Completed,,DRV_A03DF6,CUST_B5BC7A8
1243,50.99,17.57,2023-02-13 19:26:23,2023-02-13 19:27:23,2023-02-13 20:40:23,SoHo,LaGuardia Airport (LGA),3,Completed,,DRV_B97CDB,CUST_1AADB47
1244,24.54,8.48,2023-01-09 06:53:55,2023-01-09 07:07:55,2023-01-09 07:39:55,Riverdale (Bronx),Park Slope (Brooklyn),5,Completed,,DRV_E48B72,CUST_B845ADF
1245,14.56,5.07,2023-03-22 09:37:04,2023-03-22 09:52:04,2023-03-22 10:30:04,Newark Liberty Airport (EWR),Upper East Side (Manhattan),4,No_Show_Customer,Customer,DRV_D0327F,CUST_8F21D08
1246,22.33,8.2,2023-03-13 05:29:11,2023-03-13 05:30:11,2023-03-13 06:28:11,The Bronx (Residential),Bay Ridge (Brooklyn),4,Completed,,DRV_00165A,CUST_19BE9CB
1247,16.6,6.91,2023-01-07 12:25:13,2023-01-07 12:32:13,2023-01-07 12:58:13,Park Slope (Brooklyn),Forest Hills (Queens),4,Completed,,DRV_D92E4A,CUST_8B690B8
1248,7.11,1.24,2023-02-23 17:54:52,2023-02-23 18:01:52,2023-02-23 18:25:52,Park Slope (Brooklyn),Midtown Manhattan,5,Completed,,DRV_E44163,CUST_9ACA3C7
1249,15.9,5.19,2023-03-02 10:11:36,2023-03-02 10:19:36,2023-03-02 10:52:36,The Bronx (Residential),Upper East Side (Manhattan),5,Completed,,DRV_4251C8,CUST_176E794
1250,24.28,7.3,2023-02-20 00:06:43,2023-02-20 00:12:43,2023-02-20 00:36:43,Harlem (Manhattan),Forest Hills (Queens),5,Completed,,DRV_347418,CUST_307A9F2
1251,18.76,9.84,2023-02-19 23:19:29,2023-02-19 23:34:29,2023-02-20 00:32:29,Long Island City (Queens),Williamsburg (Brooklyn),4,Completed,,DRV_61187F,CUST_157E5D3
1252,21.57,5.88,2023-01-08 12:50:42,2023-01-08 13:01:42,2023-01-08 13:23:42,The Bronx (Residential),Forest Hills (Queens),5,Completed,,DRV_8FB268,CUST_A87D811
1253,21.59,7.71,2023-01-22 23:50:11,2023-01-23 00:03:11,2023-01-23 01:10:11,Forest Hills (Queens),Staten Island (Residential),5,Completed,,DRV_FA5AF4,CUST_68252C0
1254,17.31,5.16,2023-01-11 19:39:59,2023-01-11 19:42:59,2023-01-11 20:01:59,Park Slope (Brooklyn),Midtown Manhattan,4,Completed,,DRV_2F23BF,CUST_3DD6979
1255,23.1,6.99,2023-01-18 15:10:21,2023-01-18 15:16:21,2023-01-18 15:46:21,Midtown Manhattan,Forest Hills (Queens),4,Completed,,DRV_FA5AF4,CUST_F8237AC
1256,14.06,4.07,2023-01-28 08:46:18,2023-01-28 08:48:18,2023-01-28 09:10:18,Flushing (Queens),Newark Liberty Airport (EWR),3,Completed,,DRV_400758,CUST_F4F7AE4
1257,23.8,7.05,2023-01-21 02:29:27,2023-01-21 02:42:27,2023-01-21 03:18:27,Newark Liberty Airport (EWR),Staten Island (Residential),4,Completed,,DRV_7A3886,CUST_247DD4B
1258,6.25,0.74,2023-03-06 13:15:44,2023-03-06 13:28:44,2023-03-06 13:40:44,Riverdale (Bronx),Financial District,4,Completed,,DRV_A1D865,CUST_28E62CA
1259,31.9,10.49,2023-01-03 19:42:25,2023-01-03 19:49:25,2023-01-03 20:31:25,Upper East Side (Manhattan),Staten Island (Residential),4,Completed,,DRV_13AA4C,CUST_2FFD4B4
1260,13.07,2.57,2023-02-26 16:42:37,2023-02-26 16:53:37,2023-02-26 17:07:37,Bay Ridge (Brooklyn),Riverdale (Bronx),4,Completed,,DRV_54F4E5,CUST_CCDB9D9
1261,16.14,4.71,2023-02-18 14:46:11,2023-02-18 14:51:11,2023-02-18 15:19:11,Harlem (Manhattan),Greenwich Village,4,Completed,,DRV_EB4248,CUST_510FFB7
1262,12.09,3.35,2023-03-22 17:08:33,2023-03-22 17:23:33,2023-03-22 17:48:33,Forest Hills (Queens),Bay Ridge (Brooklyn),5,Completed,,DRV_E6083D,CUST_81DA29E
1263,24.32,6.92,2023-03-02 13:20:43,2023-03-02 13:22:43,2023-03-02 14:03:43,Long Island City (Queens),The Bronx (Residential),3,Completed,,DRV_7585F4,CUST_B22585D
1264,12.92,4.6,2023-02-25 12:33:12,2023-02-25 12:36:12,2023-02-25 13:21:12,LaGuardia Airport (LGA),Upper East Side (Manhattan),4,Completed,,DRV_2BF77D,CUST_68133D4
1265,33.73,6.92,2023-03-02 20:49:12,2023-03-02 21:03:12,2023-03-02 21:28:12,Staten Island (Residential),Williamsburg (Brooklyn),4,Cancelled_by_Customer,Customer,DRV_89D998,CUST_385D206
1266,14.54,4.73,2023-02-27 10:19:44,2023-02-27 10:21:44,2023-02-27 10:55:44,Williamsburg (Brooklyn),Park Slope (Brooklyn),5,Completed,,DRV_9BB550,CUST_62C2799
1267,13.04,1.92,2023-01-15 21:53:35,2023-01-15 21:56:35,2023-01-15 22:02:35,Midtown Manhattan,Staten Island (Residential),3,Completed,,DRV_37B12C,CUST_51E06BE
1268,24.16,10.93,2023-03-29 09:10:23,2023-03-29 09:17:23,2023-03-29 09:44:23,Greenwich Village,Financial District,4,Completed,,DRV_5DE361,CUST_B699311
1269,14.12,4.58,2023-01-17 14:13:27,2023-01-17 14:28:27,2023-01-17 14:57:27,Midtown Manhattan,Flushing (Queens),4,Completed,,DRV_185540,CUST_7E0242F
1270,32.87,10.23,2023-01-23 10:51:08,2023-01-23 10:55:08,2023-01-23 11:49:08,Financial District,SoHo,4,Completed,,DRV_B81829,CUST_0036E30
1271,17.42,6.32,2023-03-08 05:12:07,2023-03-08 05:22:07,2023-03-08 06:11:07,Bay Ridge (Brooklyn),Flushing (Queens),4,Completed,,DRV_3D1C30,CUST_319DB5F
1272,20.36,8.89,2023-01-16 08:56:12,2023-01-16 09:09:12,2023-01-16 09:54:12,LaGuardia Airport (LGA),The Bronx (Residential),4,Completed,,DRV_AD7FE2,CUST_971EA2B
1273,12.26,3.91,2023-03-24 23:51:33,2023-03-24 23:52:33,2023-03-25 00:22:33,Newark Liberty Airport (EWR),Midtown Manhattan,4,Completed,,DRV_2B3B31,CUST_7A9C705
1274,17.41,5.23,2023-01-17 16:46:57,2023-01-17 16:50:57,2023-01-17 17:05:57,Newark Liberty Airport (EWR),Williamsburg (Brooklyn),4,Completed,,DRV_7F871D,CUST_FDBF15F
1275,18.52,7.16,2023-03-25 16:25:23,2023-03-25 16:38:23,2023-03-25 17:33:23,Newark Liberty Airport (EWR),Staten Island (Residential),2,Completed,,DRV_B97CDB,CUST_4E11AC2
1276,7.14,2.55,2023-01-27 04:53:22,2023-01-27 04:55:22,2023-01-27 05:08:22,The Bronx (Residential),Park Slope (Brooklyn),5,Cancelled_by_Customer,Customer,DRV_DBEE8E,CUST_AD11AB8
1277,10.04,3.6,2023-02-03 09:42:23,2023-02-03 09:51:23,2023-02-03 10:19:23,Williamsburg (Brooklyn),Forest Hills (Queens),4,Completed,,DRV_2BF77D,CUST_79252CB
1278,18.69,5.23,2023-01-20 13:44:58,2023-01-20 13:52:58,2023-01-20 14:28:58,JFK Airport,Park Slope (Brooklyn),5,Cancelled_by_Customer,Customer,DRV_17B5C7,CUST_BB55E0E
